LocationCode,DateTime,Power(mW),GHI,Azimuth,Elevation,Solarinsolation,H_UVI,TEMP,H_UVI_TEMP_interaction,angle,story,DNI,DHI
6,2024-06-11 11:38:00,704.35,262.36,103.07,86.4,1.56,8.2,29.8,244.66,208,5,233.62,31.48
6,2024-06-11 11:39:00,1024.41,262.36,104.05,86.62,1.56,8.2,29.8,244.66,208,5,233.62,31.48
6,2024-06-11 11:40:00,421.96,262.37,105.16,86.84,1.57,8.0,30.0,240.3,208,5,233.62,31.48
6,2024-06-11 11:41:00,487.9,262.38,106.43,87.06,1.57,8.0,30.0,240.3,208,5,233.62,31.48
6,2024-06-11 11:42:00,333.74,262.38,107.89,87.28,1.57,8.0,30.0,240.3,208,5,233.62,31.48
6,2024-06-11 11:43:00,317.39,262.39,109.6,87.5,1.57,8.0,30.0,240.3,208,5,233.63,31.48
6,2024-06-11 11:44:00,310.48,262.39,111.63,87.71,1.57,8.0,30.0,240.3,208,5,233.63,31.48
6,2024-06-11 11:45:00,299.33,262.4,114.05,87.92,1.57,8.0,30.0,240.3,208,5,233.63,31.48
6,2024-06-11 11:46:00,282.05,262.41,117.01,88.13,1.57,8.0,30.0,240.3,208,5,233.63,31.48
6,2024-06-11 11:47:00,267.7,262.41,120.67,88.33,1.57,8.0,30.0,240.3,208,5,233.63,31.48
6,2024-06-11 11:48:00,261.83,262.42,125.29,88.52,1.57,8.0,30.0,240.3,208,5,233.64,31.48
6,2024-06-11 11:49:00,258.78,262.42,131.22,88.7,1.57,8.0,30.0,240.3,208,5,233.64,31.48
6,2024-06-11 11:50:00,258.9,262.43,138.91,88.86,1.57,8.4,30.7,258.19,208,5,233.64,31.48
6,2024-06-11 11:51:00,261.71,262.44,148.89,89.0,1.57,8.4,30.7,258.19,208,5,233.64,31.48
6,2024-06-11 11:52:00,263.04,262.44,161.44,89.09,1.57,8.4,30.7,258.19,208,5,233.64,31.48
6,2024-06-11 11:53:00,267.52,262.44,176.09,89.14,1.57,8.4,30.7,258.19,208,5,233.64,31.48
6,2024-06-11 11:54:00,270.08,262.45,191.24,89.12,1.57,8.4,30.7,258.19,208,5,233.64,31.48
6,2024-06-11 11:55:00,266.61,262.46,205.0,89.05,1.57,8.4,30.7,258.19,208,5,233.64,31.48
6,2024-06-11 11:56:00,258.3,262.46,216.3,88.93,1.57,8.4,30.7,258.19,208,5,233.65,31.48
6,2024-06-11 11:57:00,249.02,262.47,225.11,88.79,1.57,8.4,30.7,258.19,208,5,233.65,31.48
6,2024-06-11 11:58:00,241.74,262.47,231.88,88.61,1.57,8.4,30.7,258.19,208,5,233.65,31.48
6,2024-06-11 11:59:00,235.26,262.48,237.12,88.43,1.57,8.4,30.7,258.19,208,5,233.65,31.48
6,2024-06-11 12:00:00,233.16,262.48,241.24,88.23,1.57,8.5,29.7,252.75,208,5,233.65,31.48
6,2024-06-11 12:01:00,231.91,262.34,244.53,88.03,1.57,8.5,29.7,252.75,208,5,233.62,31.47
6,2024-06-11 12:02:00,222.12,262.2,247.21,87.82,1.57,8.5,29.7,252.75,208,5,233.59,31.47
6,2024-06-11 12:03:00,203.22,262.06,249.42,87.61,1.57,8.5,29.7,252.75,208,5,233.57,31.46
6,2024-06-11 12:04:00,191.69,261.92,251.28,87.39,1.57,8.5,29.7,252.75,208,5,233.54,31.46
6,2024-06-11 12:05:00,193.34,261.77,252.87,87.18,1.57,8.5,29.7,252.75,208,5,233.51,31.45
6,2024-06-11 12:06:00,194.64,261.63,254.23,86.96,1.57,8.5,29.7,252.75,208,5,233.48,31.44
6,2024-06-11 12:07:00,197.81,261.49,255.42,86.74,1.57,8.5,29.7,252.75,208,5,233.45,31.44
6,2024-06-11 12:08:00,194.64,261.35,256.46,86.51,1.57,8.5,29.7,252.75,208,5,233.43,31.43
6,2024-06-11 12:09:00,176.48,261.21,257.39,86.29,1.57,8.5,29.7,252.75,208,5,233.4,31.43
6,2024-06-11 12:10:00,151.71,261.07,258.21,86.07,1.51,8.5,30.0,255.3,208,5,233.37,31.42
6,2024-06-11 12:11:00,130.67,260.93,258.95,85.85,1.51,8.5,30.0,255.3,208,5,233.34,31.41
6,2024-06-11 12:12:00,121.46,260.79,259.62,85.62,1.51,8.5,30.0,255.3,208,5,233.32,31.41
6,2024-06-11 12:13:00,119.54,260.65,260.24,85.4,1.51,8.5,30.0,255.3,208,5,233.29,31.4
6,2024-06-11 12:14:00,118.93,260.51,260.79,85.17,1.51,8.5,30.0,255.3,208,5,233.26,31.39
6,2024-06-11 12:15:00,114.92,260.37,261.31,84.95,1.51,8.5,30.0,255.3,208,5,233.24,31.38
6,2024-06-11 12:16:00,107.67,260.23,261.78,84.72,1.51,8.5,30.0,255.3,208,5,233.21,31.38
6,2024-06-11 12:17:00,100.77,260.09,262.22,84.49,1.51,8.5,30.0,255.3,208,5,233.18,31.37
6,2024-06-11 12:18:00,96.6,259.95,262.63,84.27,1.51,8.5,30.0,255.3,208,5,233.15,31.36
6,2024-06-11 12:19:00,99.06,259.81,263.01,84.04,1.51,8.5,30.0,255.3,208,5,233.13,31.36
6,2024-06-11 12:20:00,107.28,259.67,263.36,83.81,1.45,7.9,29.7,234.93,208,5,233.1,31.35
6,2024-06-11 12:21:00,119.46,259.53,263.7,83.59,1.45,7.9,29.7,234.93,208,5,233.07,31.34
6,2024-06-11 12:22:00,133.4,259.39,264.01,83.36,1.45,7.9,29.7,234.93,208,5,233.04,31.34
6,2024-06-11 12:23:00,143.27,259.25,264.31,83.13,1.45,7.9,29.7,234.93,208,5,233.02,31.33
6,2024-06-11 12:24:00,149.25,259.11,264.59,82.91,1.45,7.9,29.7,234.93,208,5,232.99,31.33
6,2024-06-11 12:25:00,154.74,258.97,264.86,82.68,1.45,7.9,29.7,234.93,208,5,232.96,31.32
6,2024-06-11 12:26:00,162.93,258.82,265.12,82.45,1.45,7.9,29.7,234.93,208,5,232.93,31.31
6,2024-06-11 12:27:00,170.31,258.68,265.36,82.22,1.45,7.9,29.7,234.93,208,5,232.9,31.31
6,2024-06-11 12:28:00,176.08,258.54,265.59,82.0,1.45,7.9,29.7,234.93,208,5,232.88,31.3
6,2024-06-11 12:29:00,178.9,258.4,265.81,81.77,1.45,7.9,29.7,234.93,208,5,232.85,31.3
6,2024-06-11 12:30:00,181.94,258.26,266.03,81.54,1.38,7.4,29.6,219.34,208,5,232.82,31.29
6,2024-06-11 12:31:00,185.17,257.98,266.23,81.31,1.38,7.4,29.6,219.34,208,5,232.76,31.28
6,2024-06-11 12:32:00,191.69,257.69,266.43,81.08,1.38,7.4,29.6,219.34,208,5,232.7,31.26
6,2024-06-11 12:33:00,201.43,257.41,266.62,80.86,1.38,7.4,29.6,219.34,208,5,232.65,31.25
6,2024-06-11 12:34:00,212.05,257.13,266.8,80.63,1.38,7.4,29.6,219.34,208,5,232.59,31.24
6,2024-06-11 12:35:00,222.4,256.85,266.97,80.4,1.38,7.4,29.6,219.34,208,5,232.53,31.22
6,2024-06-11 12:36:00,235.55,256.56,267.14,80.17,1.38,7.4,29.6,219.34,208,5,232.47,31.21
6,2024-06-11 12:37:00,246.33,256.28,267.31,79.94,1.38,7.4,29.6,219.34,208,5,232.41,31.2
6,2024-06-11 12:38:00,253.08,256.0,267.47,79.72,1.38,7.4,29.6,219.34,208,5,232.36,31.19
6,2024-06-11 12:39:00,255.98,255.71,267.62,79.49,1.38,7.4,29.6,219.34,208,5,232.3,31.17
6,2024-06-11 12:40:00,255.09,255.43,267.77,79.26,1.32,7.0,29.8,208.9,208,5,232.24,31.16
6,2024-06-11 12:41:00,251.78,255.15,267.92,79.03,1.32,7.0,29.8,208.9,208,5,232.18,31.15
6,2024-06-11 12:42:00,248.14,254.86,268.06,78.8,1.32,7.0,29.8,208.9,208,5,232.13,31.13
6,2024-06-11 12:43:00,244.87,254.58,268.2,78.58,1.32,7.0,29.8,208.9,208,5,232.07,31.12
6,2024-06-11 12:44:00,242.73,254.29,268.34,78.35,1.32,7.0,29.8,208.9,208,5,232.01,31.1
6,2024-06-11 12:45:00,241.86,254.01,268.47,78.12,1.32,7.0,29.8,208.9,208,5,231.96,31.09
6,2024-06-11 12:46:00,239.21,253.73,268.6,77.89,1.32,7.0,29.8,208.9,208,5,231.9,31.08
6,2024-06-11 12:47:00,241.16,253.44,268.73,77.66,1.32,7.0,29.8,208.9,208,5,231.84,31.06
6,2024-06-11 12:48:00,244.4,253.16,268.85,77.43,1.32,7.0,29.8,208.9,208,5,231.78,31.05
6,2024-06-11 12:49:00,248.02,252.87,268.97,77.21,1.32,7.0,29.8,208.9,208,5,231.73,31.03
6,2024-06-11 12:50:00,250.59,252.59,269.09,76.98,1.26,6.6,29.6,195.66,208,5,231.67,31.02
6,2024-06-11 12:51:00,245.75,252.31,269.21,76.75,1.26,6.6,29.6,195.66,208,5,231.61,31.01
6,2024-06-11 12:52:00,242.61,252.02,269.32,76.52,1.26,6.6,29.6,195.66,208,5,231.55,30.99
6,2024-06-11 12:53:00,242.15,251.74,269.43,76.29,1.26,6.6,29.6,195.66,208,5,231.5,30.98
6,2024-06-11 12:54:00,238.46,251.46,269.54,76.06,1.26,6.6,29.6,195.66,208,5,231.44,30.97
6,2024-06-11 12:55:00,231.06,251.18,269.65,75.84,1.26,6.6,29.6,195.66,208,5,231.38,30.96
6,2024-06-11 12:56:00,218.76,250.89,269.76,75.61,1.26,6.6,29.6,195.66,208,5,231.32,30.94
6,2024-06-11 12:57:00,212.98,250.61,269.86,75.38,1.26,6.6,29.6,195.66,208,5,231.26,30.93
6,2024-06-11 12:58:00,212.43,250.33,269.96,75.15,1.26,6.6,29.6,195.66,208,5,231.21,30.92
6,2024-06-11 12:59:00,215.36,250.04,270.07,74.92,1.26,6.6,29.6,195.66,208,5,231.15,30.9
6,2024-06-11 13:00:00,220.25,249.76,270.17,74.69,1.2,6.5,29.6,192.7,208,5,231.09,30.89
6,2024-06-11 13:01:00,219.14,249.34,270.26,74.47,1.2,6.5,29.6,192.7,208,5,231.0,30.87
6,2024-06-11 13:02:00,218.32,248.92,270.36,74.24,1.2,6.5,29.6,192.7,208,5,230.91,30.85
6,2024-06-11 13:03:00,222.01,248.5,270.46,74.01,1.2,6.5,29.6,192.7,208,5,230.82,30.83
6,2024-06-11 13:04:00,225.57,248.08,270.55,73.78,1.2,6.5,29.6,192.7,208,5,230.73,30.81
6,2024-06-11 13:05:00,226.13,247.66,270.65,73.55,1.2,6.5,29.6,192.7,208,5,230.64,30.79
6,2024-06-11 13:06:00,228.98,247.24,270.74,73.32,1.2,6.5,29.6,192.7,208,5,230.56,30.77
6,2024-06-11 13:07:00,229.15,246.82,270.83,73.1,1.2,6.5,29.6,192.7,208,5,230.47,30.75
6,2024-06-11 13:08:00,228.87,246.4,270.92,72.87,1.2,6.5,29.6,192.7,208,5,230.38,30.73
6,2024-06-11 13:09:00,224.56,245.98,271.01,72.64,1.2,6.5,29.6,192.7,208,5,230.29,30.71
6,2024-06-11 13:10:00,218.04,245.56,271.1,72.41,1.18,6.5,30.1,195.95,208,5,230.2,30.69
6,2024-06-11 13:11:00,208.98,245.14,271.19,72.18,1.18,6.5,30.1,195.95,208,5,230.11,30.67
6,2024-06-11 13:12:00,203.76,244.72,271.27,71.95,1.18,6.5,30.1,195.95,208,5,230.02,30.65
6,2024-06-11 13:13:00,207.16,244.3,271.36,71.73,1.18,6.5,30.1,195.95,208,5,229.93,30.63
6,2024-06-11 13:14:00,212.05,243.88,271.44,71.5,1.18,6.5,30.1,195.95,208,5,229.84,30.61
6,2024-06-11 13:15:00,209.52,243.46,271.53,71.27,1.18,6.5,30.1,195.95,208,5,229.75,30.58
6,2024-06-11 13:16:00,206.09,243.05,271.61,71.04,1.18,6.5,30.1,195.95,208,5,229.66,30.56
6,2024-06-11 13:17:00,200.53,242.63,271.69,70.81,1.18,6.5,30.1,195.95,208,5,229.57,30.54
6,2024-06-11 13:18:00,189.34,242.21,271.78,70.59,1.18,6.5,30.1,195.95,208,5,229.48,30.52
6,2024-06-11 13:19:00,179.0,241.79,271.86,70.36,1.18,6.5,30.1,195.95,208,5,229.39,30.5
6,2024-06-11 13:20:00,167.85,241.37,271.94,70.13,1.17,6.2,29.6,183.82,208,5,229.3,30.48
6,2024-06-11 13:21:00,160.48,240.95,272.02,69.9,1.17,6.2,29.6,183.82,208,5,229.21,30.46
6,2024-06-11 13:22:00,159.06,240.53,272.1,69.67,1.17,6.2,29.6,183.82,208,5,229.12,30.44
6,2024-06-11 13:23:00,159.77,240.11,272.18,69.44,1.17,6.2,29.6,183.82,208,5,229.03,30.42
6,2024-06-11 13:24:00,162.32,239.69,272.25,69.22,1.17,6.2,29.6,183.82,208,5,228.94,30.4
6,2024-06-11 13:25:00,164.78,239.27,272.33,68.99,1.17,6.2,29.6,183.82,208,5,228.86,30.38
6,2024-06-11 13:26:00,162.93,238.85,272.41,68.76,1.17,6.2,29.6,183.82,208,5,228.77,30.36
6,2024-06-11 13:27:00,162.7,238.43,272.49,68.53,1.17,6.2,29.6,183.82,208,5,228.68,30.34
6,2024-06-11 13:28:00,160.01,238.01,272.56,68.3,1.17,6.2,29.6,183.82,208,5,228.59,30.32
6,2024-06-11 13:29:00,158.73,237.59,272.64,68.08,1.17,6.2,29.6,183.82,208,5,228.5,30.3
6,2024-06-11 13:30:00,154.65,237.17,272.71,67.85,1.15,6.0,29.4,176.69,208,5,228.41,30.28
6,2024-06-11 13:31:00,153.82,236.62,272.79,67.62,1.15,6.0,29.4,176.69,208,5,228.28,30.25
6,2024-06-11 13:32:00,151.02,236.08,272.86,67.39,1.15,6.0,29.4,176.69,208,5,228.16,30.22
6,2024-06-11 13:33:00,146.13,235.53,272.94,67.16,1.15,6.0,29.4,176.69,208,5,228.04,30.2
6,2024-06-11 13:34:00,141.19,234.98,273.01,66.94,1.15,6.0,29.4,176.69,208,5,227.91,30.17
6,2024-06-11 13:35:00,136.16,234.44,273.08,66.71,1.15,6.0,29.4,176.69,208,5,227.78,30.14
6,2024-06-11 13:36:00,135.38,233.89,273.16,66.48,1.15,6.0,29.4,176.69,208,5,227.66,30.11
6,2024-06-11 13:37:00,133.83,233.34,273.23,66.25,1.15,6.0,29.4,176.69,208,5,227.54,30.08
6,2024-06-11 13:38:00,134.14,232.79,273.3,66.02,1.15,6.0,29.4,176.69,208,5,227.41,30.06
6,2024-06-11 13:39:00,137.94,232.25,273.37,65.8,1.15,6.0,29.4,176.69,208,5,227.28,30.03
6,2024-06-11 13:40:00,140.97,231.7,273.45,65.57,1.13,5.8,29.4,170.81,208,5,227.16,30.0
6,2024-06-11 13:41:00,143.58,231.15,273.52,65.34,1.13,5.8,29.4,170.81,208,5,227.03,29.97
6,2024-06-11 13:42:00,144.03,230.61,273.59,65.11,1.13,5.8,29.4,170.81,208,5,226.91,29.95
6,2024-06-11 13:43:00,144.48,230.06,273.66,64.88,1.13,5.8,29.4,170.81,208,5,226.78,29.92
6,2024-06-11 13:44:00,144.39,229.51,273.73,64.66,1.13,5.8,29.4,170.81,208,5,226.66,29.89
6,2024-06-11 13:45:00,146.45,228.96,273.8,64.43,1.13,5.8,29.4,170.81,208,5,226.53,29.86
6,2024-06-11 13:46:00,149.02,228.42,273.87,64.2,1.13,5.8,29.4,170.81,208,5,226.4,29.84
6,2024-06-11 13:47:00,149.25,227.87,273.94,63.97,1.13,5.8,29.4,170.81,208,5,226.28,29.81
6,2024-06-11 13:48:00,150.79,227.32,274.01,63.74,1.13,5.8,29.4,170.81,208,5,226.15,29.78
6,2024-06-11 13:49:00,148.79,226.78,274.08,63.52,1.13,5.8,29.4,170.81,208,5,226.03,29.76
6,2024-06-11 13:50:00,145.54,226.23,274.15,63.29,1.12,5.6,29.4,164.93,208,5,225.9,29.73
6,2024-06-11 13:51:00,144.03,225.68,274.21,63.06,1.12,5.6,29.4,164.93,208,5,225.78,29.7
6,2024-06-11 13:52:00,141.1,225.14,274.28,62.83,1.12,5.6,29.4,164.93,208,5,225.65,29.67
6,2024-06-11 13:53:00,137.5,224.59,274.35,62.61,1.12,5.6,29.4,164.93,208,5,225.52,29.65
6,2024-06-11 13:54:00,130.54,224.04,274.42,62.38,1.12,5.6,29.4,164.93,208,5,225.4,29.62
6,2024-06-11 13:55:00,123.76,223.5,274.49,62.15,1.12,5.6,29.4,164.93,208,5,225.28,29.59
6,2024-06-11 13:56:00,116.47,222.95,274.56,61.92,1.12,5.6,29.4,164.93,208,5,225.15,29.56
6,2024-06-11 13:57:00,109.68,222.4,274.62,61.7,1.12,5.6,29.4,164.93,208,5,225.02,29.53
6,2024-06-11 13:58:00,104.56,221.85,274.69,61.47,1.12,5.6,29.4,164.93,208,5,224.9,29.51
6,2024-06-11 13:59:00,101.33,221.31,274.76,61.24,1.12,5.6,29.4,164.93,208,5,224.78,29.48
6,2024-06-11 14:00:00,98.39,220.76,274.83,61.01,1.1,5.1,29.4,150.23,208,5,224.65,29.45
6,2024-06-11 14:01:00,94.28,220.1,274.89,60.79,1.1,5.1,29.4,150.23,208,5,224.48,29.42
6,2024-06-11 14:02:00,90.17,219.44,274.96,60.56,1.1,5.1,29.4,150.23,208,5,224.32,29.38
6,2024-06-11 14:03:00,87.47,218.77,275.03,60.33,1.1,5.1,29.4,150.23,208,5,224.15,29.34
6,2024-06-11 14:04:00,84.21,218.11,275.09,60.1,1.1,5.1,29.4,150.23,208,5,223.98,29.31
6,2024-06-11 14:05:00,82.11,217.45,275.16,59.88,1.1,5.1,29.4,150.23,208,5,223.82,29.28
6,2024-06-11 14:06:00,80.07,216.79,275.22,59.65,1.1,5.1,29.4,150.23,208,5,223.65,29.24
6,2024-06-11 14:07:00,77.95,216.13,275.29,59.42,1.1,5.1,29.4,150.23,208,5,223.48,29.2
6,2024-06-11 14:08:00,76.19,215.46,275.36,59.19,1.1,5.1,29.4,150.23,208,5,223.31,29.17
6,2024-06-11 14:09:00,75.01,214.8,275.42,58.97,1.1,5.1,29.4,150.23,208,5,223.15,29.14
6,2024-06-11 14:10:00,75.93,214.14,275.49,58.74,1.08,4.5,29.6,133.5,208,5,222.98,29.1
6,2024-06-11 14:11:00,75.93,213.48,275.55,58.51,1.08,4.5,29.6,133.5,208,5,222.81,29.06
6,2024-06-11 14:12:00,75.87,212.82,275.62,58.28,1.08,4.5,29.6,133.5,208,5,222.65,29.03
6,2024-06-11 14:13:00,75.27,212.15,275.68,58.06,1.08,4.5,29.6,133.5,208,5,222.48,28.99
6,2024-06-11 14:14:00,76.42,211.49,275.75,57.83,1.08,4.5,29.6,133.5,208,5,222.31,28.96
6,2024-06-11 14:15:00,78.19,210.83,275.82,57.6,1.08,4.5,29.6,133.5,208,5,222.14,28.92
6,2024-06-11 14:16:00,79.63,210.17,275.88,57.38,1.08,4.5,29.6,133.5,208,5,221.98,28.88
6,2024-06-11 14:17:00,81.08,209.51,275.95,57.15,1.08,4.5,29.6,133.5,208,5,221.81,28.85
6,2024-06-11 14:18:00,86.13,208.84,276.01,56.92,1.08,4.5,29.6,133.5,208,5,221.64,28.81
6,2024-06-11 14:19:00,90.25,208.18,276.08,56.7,1.08,4.5,29.6,133.5,208,5,221.48,28.78
6,2024-06-11 14:20:00,92.7,207.52,276.14,56.47,1.07,4.4,29.7,130.98,208,5,221.31,28.74
6,2024-06-11 14:21:00,95.79,206.86,276.2,56.24,1.07,4.4,29.7,130.98,208,5,221.14,28.7
6,2024-06-11 14:22:00,96.05,206.2,276.27,56.01,1.07,4.4,29.7,130.98,208,5,220.98,28.67
6,2024-06-11 14:23:00,94.09,205.53,276.33,55.79,1.07,4.4,29.7,130.98,208,5,220.81,28.64
6,2024-06-11 14:24:00,91.73,204.87,276.4,55.56,1.07,4.4,29.7,130.98,208,5,220.64,28.6
6,2024-06-11 14:25:00,88.99,204.21,276.46,55.33,1.07,4.4,29.7,130.98,208,5,220.48,28.56
6,2024-06-11 14:26:00,86.48,203.55,276.53,55.11,1.07,4.4,29.7,130.98,208,5,220.31,28.53
6,2024-06-11 14:27:00,84.56,202.89,276.59,54.88,1.07,4.4,29.7,130.98,208,5,220.14,28.5
6,2024-06-11 14:28:00,83.76,202.22,276.66,54.65,1.07,4.4,29.7,130.98,208,5,219.97,28.46
6,2024-06-11 14:29:00,82.38,201.56,276.72,54.43,1.07,4.4,29.7,130.98,208,5,219.81,28.42
6,2024-06-11 14:30:00,82.62,200.9,276.79,54.2,1.06,4.3,29.6,127.58,208,5,219.64,28.39
6,2024-06-11 14:31:00,85.96,200.14,276.85,53.97,1.06,4.3,29.6,127.58,208,5,219.42,28.35
6,2024-06-11 14:32:00,90.0,199.38,276.91,53.75,1.06,4.3,29.6,127.58,208,5,219.21,28.3
6,2024-06-11 14:33:00,91.62,198.61,276.98,53.52,1.06,4.3,29.6,127.58,208,5,218.99,28.26
6,2024-06-11 14:34:00,90.17,197.85,277.04,53.29,1.06,4.3,29.6,127.58,208,5,218.77,28.21
6,2024-06-11 14:35:00,84.21,197.09,277.11,53.07,1.06,4.3,29.6,127.58,208,5,218.56,28.17
6,2024-06-11 14:36:00,78.45,196.33,277.17,52.84,1.06,4.3,29.6,127.58,208,5,218.34,28.13
6,2024-06-11 14:37:00,76.69,195.57,277.23,52.61,1.06,4.3,29.6,127.58,208,5,218.12,28.08
6,2024-06-11 14:38:00,78.29,194.8,277.3,52.39,1.06,4.3,29.6,127.58,208,5,217.9,28.04
6,2024-06-11 14:39:00,78.78,194.04,277.36,52.16,1.06,4.3,29.6,127.58,208,5,217.69,27.99
6,2024-06-11 14:40:00,84.04,193.28,277.43,51.93,1.04,4.1,29.6,121.66,208,5,217.47,27.95
6,2024-06-11 14:41:00,90.17,192.52,277.49,51.71,1.04,4.1,29.6,121.66,208,5,217.25,27.91
6,2024-06-11 14:42:00,90.42,191.76,277.55,51.48,1.04,4.1,29.6,121.66,208,5,217.04,27.86
6,2024-06-11 14:43:00,88.35,190.99,277.62,51.26,1.04,4.1,29.6,121.66,208,5,216.82,27.82
6,2024-06-11 14:44:00,84.45,190.23,277.68,51.03,1.04,4.1,29.6,121.66,208,5,216.6,27.77
6,2024-06-11 14:45:00,82.55,189.47,277.75,50.8,1.04,4.1,29.6,121.66,208,5,216.38,27.73
6,2024-06-11 14:46:00,80.24,188.71,277.81,50.58,1.04,4.1,29.6,121.66,208,5,216.17,27.69
6,2024-06-11 14:47:00,78.52,187.95,277.87,50.35,1.04,4.1,29.6,121.66,208,5,215.95,27.64
6,2024-06-11 14:48:00,74.78,187.18,277.94,50.12,1.04,4.1,29.6,121.66,208,5,215.73,27.6
6,2024-06-11 14:49:00,67.91,186.42,278.0,49.9,1.04,4.1,29.6,121.66,208,5,215.52,27.55
6,2024-06-11 14:50:00,65.97,185.66,278.07,49.67,1.02,3.9,29.5,115.34,208,5,215.3,27.51
6,2024-06-11 14:51:00,66.21,184.9,278.13,49.45,1.02,3.9,29.5,115.34,208,5,215.08,27.47
6,2024-06-11 14:52:00,67.24,184.14,278.19,49.22,1.02,3.9,29.5,115.34,208,5,214.87,27.42
6,2024-06-11 14:53:00,67.7,183.37,278.26,48.99,1.02,3.9,29.5,115.34,208,5,214.65,27.38
6,2024-06-11 14:54:00,70.47,182.61,278.32,48.77,1.02,3.9,29.5,115.34,208,5,214.43,27.33
6,2024-06-11 14:55:00,69.51,181.85,278.38,48.54,1.02,3.9,29.5,115.34,208,5,214.22,27.29
6,2024-06-11 14:56:00,61.72,181.09,278.45,48.32,1.02,3.9,29.5,115.34,208,5,214.0,27.25
6,2024-06-11 14:57:00,58.46,180.33,278.51,48.09,1.02,3.9,29.5,115.34,208,5,213.78,27.2
6,2024-06-11 14:58:00,56.89,179.56,278.58,47.87,1.02,3.9,29.5,115.34,208,5,213.56,27.16
6,2024-06-11 14:59:00,55.72,178.8,278.64,47.64,1.02,3.9,29.5,115.34,208,5,213.35,27.11
6,2024-06-11 15:00:00,53.96,178.04,278.7,47.41,1.01,3.6,29.5,106.49,208,5,213.13,27.07
6,2024-06-11 15:01:00,53.54,177.2,278.77,47.19,1.01,3.6,29.5,106.49,208,5,212.85,27.02
6,2024-06-11 15:02:00,52.58,176.35,278.83,46.96,1.01,3.6,29.5,106.49,208,5,212.57,26.96
6,2024-06-11 15:03:00,51.9,175.51,278.9,46.74,1.01,3.6,29.5,106.49,208,5,212.29,26.91
6,2024-06-11 15:04:00,50.92,174.66,278.96,46.51,1.01,3.6,29.5,106.49,208,5,212.01,26.85
6,2024-06-11 15:05:00,49.32,173.82,279.03,46.29,1.01,3.6,29.5,106.49,208,5,211.73,26.8
6,2024-06-11 15:06:00,48.97,172.98,279.09,46.06,1.01,3.6,29.5,106.49,208,5,211.45,26.75
6,2024-06-11 15:07:00,48.84,172.13,279.15,45.84,1.01,3.6,29.5,106.49,208,5,211.17,26.69
6,2024-06-11 15:08:00,47.53,171.29,279.22,45.61,1.01,3.6,29.5,106.49,208,5,210.89,26.64
6,2024-06-11 15:09:00,46.59,170.44,279.28,45.38,1.01,3.6,29.5,106.49,208,5,210.61,26.58
6,2024-06-11 15:10:00,45.9,169.6,279.35,45.16,1.05,3.3,29.5,97.64,208,5,210.33,26.53
6,2024-06-11 15:11:00,44.73,168.76,279.41,44.93,1.05,3.3,29.5,97.64,208,5,210.05,26.48
6,2024-06-11 15:12:00,43.47,167.91,279.48,44.71,1.05,3.3,29.5,97.64,208,5,209.77,26.42
6,2024-06-11 15:13:00,43.23,167.07,279.54,44.48,1.05,3.3,29.5,97.64,208,5,209.49,26.37
6,2024-06-11 15:14:00,43.85,166.22,279.6,44.26,1.05,3.3,29.5,97.64,208,5,209.21,26.32
6,2024-06-11 15:15:00,46.41,165.38,279.67,44.03,1.05,3.3,29.5,97.64,208,5,208.94,26.26
6,2024-06-11 15:16:00,49.63,164.54,279.73,43.81,1.05,3.3,29.5,97.64,208,5,208.66,26.21
6,2024-06-11 15:17:00,50.6,163.69,279.8,43.58,1.05,3.3,29.5,97.64,208,5,208.38,26.16
6,2024-06-11 15:18:00,50.73,162.85,279.86,43.36,1.05,3.3,29.5,97.64,208,5,208.1,26.11
6,2024-06-11 15:19:00,49.45,162.0,279.93,43.13,1.05,3.3,29.5,97.64,208,5,207.82,26.05
6,2024-06-11 15:20:00,47.66,161.16,279.99,42.91,1.1,3.0,29.6,89.1,208,5,207.54,26.0
6,2024-06-11 15:21:00,43.85,160.32,280.06,42.68,1.1,3.0,29.6,89.1,208,5,207.26,25.95
6,2024-06-11 15:22:00,41.68,159.47,280.12,42.46,1.1,3.0,29.6,89.1,208,5,206.98,25.89
6,2024-06-11 15:23:00,40.75,158.63,280.19,42.24,1.1,3.0,29.6,89.1,208,5,206.7,25.84
6,2024-06-11 15:24:00,41.68,157.78,280.25,42.01,1.1,3.0,29.6,89.1,208,5,206.42,25.78
6,2024-06-11 15:25:00,42.09,156.94,280.32,41.79,1.1,3.0,29.6,89.1,208,5,206.14,25.73
6,2024-06-11 15:26:00,43.23,156.1,280.38,41.56,1.1,3.0,29.6,89.1,208,5,205.86,25.68
6,2024-06-11 15:27:00,43.47,155.25,280.45,41.34,1.1,3.0,29.6,89.1,208,5,205.58,25.62
6,2024-06-11 15:28:00,45.06,154.41,280.51,41.11,1.1,3.0,29.6,89.1,208,5,205.3,25.57
6,2024-06-11 15:29:00,46.72,153.56,280.58,40.89,1.1,3.0,29.6,89.1,208,5,205.02,25.51
6,2024-06-11 15:30:00,50.52,152.72,280.64,40.66,1.14,2.8,29.8,83.74,208,5,204.74,25.46
6,2024-06-11 15:31:00,53.9,151.82,280.71,40.44,1.14,2.8,29.8,83.74,208,5,204.38,25.4
6,2024-06-11 15:32:00,58.98,150.91,280.77,40.22,1.14,2.8,29.8,83.74,208,5,204.01,25.33
